data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,status,dataset_type
data51532,WIKI_D_02207,D,مورا الحرب هيلبيغ بنا حياة مدنية وولا مدير ديال شركة شولتايس د الشراب فكروزبيرغ فبرلين. مات فـ 5 أكتوبر 1985 فدارمشتات، مورا كسيدة د الطريق كان غادي يدوز لفاكونس فإسبانيا يومين قبل.,"After the war, Helbig built a civilian life and became manager of the Schultheiss brewery in Kreuzberg, Berlin. He died on October 5, 1985, in Darmstadt, following a road accident while on his way to spend a vacation in Spain two days earlier.","After the war, Helbig built a civilian life and became a manager of the Schultheiss Brewery in Kreuzberg, Berlin. He died on October 5, 1985, in , following a road accident on his way to vacation in Spain two days earlier.",بعد الحرب، بنى هيلبيغ حياة مدنية وأصبح مديراً لمصنع جعة شولتييس في كروزبرغ ببرلين. توفي في 5 أكتوبر 1985 في ، إثر حادث طريق بينما كان في طريقه لقضاء عطلة في إسبانيا قبل يومين.,VALIDATED,GOLD
data51533,WIKI_D_10552,D,نهار 7 شهر تسعود عام 1944، مع الحرب ما كانتش غاديا مزيان لليابانيين، الوزير اللول كويزو وعد بالإستقلال لإندونيسيا، ولكن حتى تاريخ ما تحددش. بالنسبة للمناصرين ديال سوكارنو، هاد الإعلان كان كيتشاف كتبرير للتعاون ديالو مع اليابانيين.,"nhar 7 chhar tsu3ud 3am 1944, m3a l7arb makantch ghadiya mzyan liyabaniyin, l wazir l 2aoual kuiso 3dd b-listiqlal lindunisya, walakin 7ta tarikh ma t7ddch. bnisba lmunasirin dyal sukarno, had l i3lan kan kitchaf ktbrir lta3awun dyalu m3a liyabaniyin.","On 7 September 1944, with the war going badly for the Japanese, Prime Minister Koiso promised independence for Indonesia, but no date was set. For supporters of Sukarno, this announcement was seen as vindication for his collaboration with the Japanese.",في 7 سبتمبر 1944، ومع سير الحرب بشكل سيء لليابانيين، وعد رئيس الوزراء كويزو بالاستقلال لإندونيسيا، ولكن لم يتم تحديد أي موعد. وبالنسبة لمؤيدي سوكارنو، شوهد هذا الإعلان كـتأكيد لتعاونه مع اليابانيين.,VALIDATED,GOLD
data51534,WIKI_C_04995,C,الرأي الغالب ديال القاضي لويس ف. پاول الصغير عطا الحق لقبيلة أونيدا باش يدعيو على حساب القانون الفيدرالي العرفي، ورفض كاع الدفوعات الإيجابية ديال المقاطعات.,"rra2i elghaleb dyal lqadi lwis f. powell ssghir 3ta lhaqq lqbilt unayda bach yd3iu 3la hasab lqanun lfidirali l3urfi, wrfed ka3 ddfu3at l2ijabiya dyal lmoqata3at.","In the majority opinion authored by Justice Lewis F. Powell, Jr., the Court sustained the Oneida's federal common law cause of action, while summarily rejecting the counties affirmative defenses.",أقرَّ رأيُ الأغلبية الذي سطّره القاضي لويس ف. باول الابن بأحقية قبيلة أونيدا في التقاضي بموجب القانون العام الفيدرالي، وقضى بردّ كافة الدفوع الموضوعية التي قدمتها المقاطعات.,VALIDATED,GOLD
data51535,DATA_7865,A,تكدبها ودور تعطيك,tkdbha odor t3tik,"You call her a liar, and she hits you back with the truth",تتهمها بالكذب، فتُفحمك بالرد,VALIDATED,GOLD
data51536,DATA_18570,B,سوزانا و الشيوخ (1647) - زيت على لوحة، 76 × 91 سم، گيميلديگاليري، برلين,"Suzana w shyoukh (1647) - zit 3la lou7a, 76 x 91 cm, Gemaldegalerie, Berlin","Susanna and the Elders (1647) - Oil on panel, 76 × 91 cm, Gemäldegalerie, Berlin",سوزانا والشيوخ (1647) - زيت على لوح خشبي، 76 × 91 سم، مجمع متاحف جيمالد غاليري، برلين.,VALIDATED,GOLD
data51537,WIKI_D_08422,D,واحد لقصيدة ويلزية قديمة كتربط آرثر بالتور فواحد لحكاية ديال مواجهة بين آرثر و ميليواس اللي خطف الملكة جينيفر. على حساب شي نسخ ديال الأسطورة ديال آرثر، لانسلوت تقهقر لدير غلاستونبري توبة من بعد لموت ديال آرثر.,"wa7d lqasida weliziya qdima katrbet Arthur b tor fwa7d l7kaya dyal mowaja7a bin Arthur w Melwas lli khatf l malika Jennifer. 3la 7sab chi nosakh dyal l2ostoura dyal Arthur, Lancelot tqahqar ldayr Glastonbury twba men b3d lmout dyal Arthur.","An early Welsh poem links Arthur to the Tor in an account of a confrontation between Arthur and Melwas, who had kidnapped Queen Guinevere. According to some versions of the Arthurian legend, Lancelot retreated to Glastonbury Abbey in penance following Arthur's death.",تربطُ قصيدةٌ ويلزيةٌ مبكرة آرثر بـ تور في روايةٍ لمواجهةٍ بين آرثر وميليواس، الذي اختطف الملكة جينيفر. ووفقاً لبعض روايات أسطورة آرثر، اعتزل لانسلوت في دير غلاستونبري تكفيراً عن ذنبه بعد وفاة آرثر.,VALIDATED,GOLD
data51538,WIKI_D_00183,D,أول شخصية كحلة يمكن تلعب بيها ف سلسلة فاينل فانتسي، باريت، الشكل ديالو و بعض المرات الهضرة الخايبة ديالو تشبهو بزاف للممثل مستر تي، الشي اللي جاب ليه بزاف ديال المدح، و لكن حتى الانتقادات و الاتهامات بالعنصرية من عند شي ناس.,"awel shakhsiya ka7la ymkin tl3ab biha f silsilat final fantasy, barret, shkel dyalo w ba3d lmerrat lhdra lkhayba dyalo tshebho bezzaf l momatil mr. T, shshi lli jab lih bezzaf dyal lmad7, walakin htta l2inti9adat w l2ittihamat bel3unsuriya men 3nd shi nas.","As the first playable dark-skinned character in the Final Fantasy series, Barret's appearance and occasionally profane speech have been heavily compared to those of actor Mr. T, garnering significant praise while also drawing criticism and accusations of racism from some quarters.",يُعدُّ باريت أول شخصية داكنة البشرة قابلة للعب في سلسلة فاينل فانتسي؛ وقد شُبِّه مظهره وأسلوبه اللفظي الحاد أحياناً بالممثل مستر تي، وهو ما جلب له الكثير من الثناء، ولكنه أثار أيضاً انتقادات واتهامات بالعنصرية من قِبل البعض.,VALIDATED,GOLD
data51539,WIKI_D_08412,D,واحد لمسرحية غنائية، سميتها رجوع للمستقبل، وجدات باش تبان أول مرة ف مسرح ويست إند ف لندن ف الذكرى 30 ديال الفيلم ف 2015. زيميكيس و غيل رجعو تلاقاو باش يكتبو لمسرحية، و سيلفستري و غلين بالارد صاوبو لموسيقى.,"wa7ed lmsra7iya ghina'iya, smitha Back to the Future, wejdat bach tban awel mera f msra7 West End f London f ddikra 30 dyal l film f 2015. Zemeckis w Gale rej3o tlaqaw bach yktebo l msra7iya, w Silvestri w Glen Ballard sawbo lmusiqa.","A musical theater production, also titled Back to the Future, is in development for a debut in London's West End during the film's 30th anniversary in 2015. Zemeckis and Gale reunited to write the play, while Silvestri and Glen Ballard provide the music.",يُجرى تطويرُ عرضٍ مسرحيٍّ غنائيٍّ بعنوان العودة إلى المستقبل، ليُعرض لأول مرة في مسرح 'ويست إند' بلندن تزامناً مع الذكرى الثلاثين للفيلم في عام 2015. وقد اجتمع زيميكيس وغيل مجدداً لكتابة المسرحية، بينما تولى سيلفستري وغلين بالارد تأليف الموسيقى.,VALIDATED,GOLD
data51540,WIKI_C_06521,C,المدارات التوافقية وشبه التوافقية أنواع خاصة من هاد المدارات المغلقة. واحد المسار مغلق كيتسما مدار توافقي إلا كان ك عدد صحيح، يعني إلا كان ن كيمثل عدد الدورات.,"lmadarat ttawafoqiya w shib7 ttawafoqiya anwa3 khassa mn had lmdarat lmoghlaqa. wahed lmassar mghloq kytssma madar tawafoqi ila kan k 3adad sa7i7, ya3ni ila kan n","Harmonic and sub-harmonic orbits are specific types of these closed orbits. A closed path is defined as a harmonic orbit if k is an integer, meaning that n represents the number of revolutions.",تُعد المدارات التوافقية وشبه التوافقية حالات خاصة من هذه المدارات المغلقة؛ حيث يُصنف المسار المغلق كمدار توافقي إذا كان المتغير ك عدداً صحيحاً، أي عندما يمثل ن عدد الدورات المنجزة.,VALIDATED,GOLD
data51541,DATA_17377,B,تصويرة د الفينيل (1985) - مادونا: الألبوم الأول فيه نفس الأغاني اللي فالألبوم الأصلي.,taswira d lfinil (1985) - madonna: l'album l2awwal fih nefs l2aghani li fl album l2asli.,Vinyl Picture Disc (1985) - Madonna: The First Album includes the same tracks as the original album.,أسطوانة صور فينيل (1985) - مادونا: الألبوم الأول يتضمن نفس مقطوعات الألبوم الأصلي.,VALIDATED,GOLD
data51542,WIKI_D_06526,D,بيدَ أنَّ هذا الاحتمال يبدو مستبعداً، إذ لم يسبق توثيقُ إنتاجِ إناثِ نحل الأوركيد للفيرومونات؛ بل إنَّ الذكورَ هي مَن ينتجها باستخدامِ مواد كيميائيةٍ تُجمعُ من زهورِ الأوركيد، حيث تعملُ هذه الفيروموناتُ على جذبِ الإناثِ وليس العكس، كما اقترح إلتز (2004).,"However, this seems unlikely, as the production of pheromones by female orchid bees has never been documented; rather, it is the males that produce pheromones using chemicals gathered from orchids. These pheromones attract females, not the other way around, as suggested by Eltz (2004).","However, this seems unlikely, given that no one has ever documented that female orchid bees produce pheromones; male orchid bees produce pheromones using the chemicals they collect from orchids, and these pheromones attract females, rather than the converse, as Eltz (2004) suggests.",ولكن يبدو هذا مستبعداً، نظراً لأنه لم يوثق أحد على الإطلاق أن إناث نحل الأوركيد تنتج فرمونات؛ ذكور نحل الأوركيد تنتج فرمونات باستخدام المواد الكيميائية التي تجمعها من زهور الأوركيد، وهذه الفرمونات تجذب الإناث، وليس العكس، كما يقترح إلتز (2004).,VALIDATED,GOLD
data51543,WIKI_D_05548,D,بيغنيل، د.إ.؛ رواسان، ي.؛ لو، ن. (2010). بيولوجي أوف تيرمايتس: آ مودرن سينتيسيس (1ست إيد.). دوردريخت: سبرينغر. إيسبن 978-90-481-3977-4.,"Bignell, D.E. ; Roisin, Y. ; Lo, N. (2010). Biology of termites: a modern synthesis (1st ed.). Dordrecht: Springer. ISBN 978-90-481-3977-4.","Bignell, D.E.; Roisin, Y.; Lo, N. (2010). Biology of Termites: a Modern Synthesis (1st ed.). Dordrecht: Springer. ISBN 978-90-481-3977-4.",بيجنل، دي. إي؛ رويسين، واي؛ لو، إن. (2010). بيولوجيا النمل الأبيض: توليف حديث (الطبعة الأولى). دوردريخت: سبرينغر. ردمك 978-90-481-3977-4.,VALIDATED,GOLD
data51544,DATA_20950,B,"فيليب جوزيف ""جو"" كولبيك (تزاد فـ 29 نونبر 1986) هو كوايري نݣليزي كيلعب جناح أيمن لـ هاروغيت تاون.","Filipp Jozif ""Jo"" Kolbek (tzad f 29 nouanber 1986) huwa kwayri nnglizi kyl3b jana7 aymane l Harrogate Town.","Philip Joseph ""Joe"" Colbeck (born 29 November 1986) is an English footballer who plays as a right winger for Harrogate Town.","فيليب جوزيف ""جو"" كولبيك (مواليد 29 نوفمبر 1986) هو لاعب كرة قدم إنجليزي يلعب كجناح أيمن لنادي هاروغيت تاون.",VALIDATED,GOLD
data51545,WIKI_C_01295,C,"لوركسترا سيمفونيا د لوندون سجلات الموسيقى اللي كتخدم ف الطريق كاملة ف ستوديوات آبي رود ف 25 مارس 2014. و الموسيقى ديال الطريق اللي غادية ل الشمال سميتها ""قطار ترابيت - هوجسميد ل لوندون"".","L'orchestra simfoniya d London sejlat lmusiqa lli katkhdem f ttriq kamla f studiowat Abbey Road f 25 mars 2014. w lmusiqa dyal triq lli ghadiya lchamal smitha ""qitar tarabit - Hogsmeade l London"".","The London Symphony Orchestra recorded the music played throughout the journey at Abbey Road Studios on 25 March 2014. The music for the northbound journey is called ""Connector Train -Hogsmeade to London"".","سجلت أوركسترا لندن السيمفونية الموسيقى التي عزفت طوال الرحلة في استوديوهات آبي رود في 25 مارس 2014. والموسيقى الخاصة بالرحلة المتجهة شمالاً تسمى ""موسيقى قطار الربط - من هوجسميد إلى لندن"".",VALIDATED,GOLD
